"Information exposure through an error message","Information from an error message propagates to an external user. Error messages can unintentionally reveal implementation details that are useful to an attacker for developing a subsequent exploit.","error","[[""Error information""|""relative:///syntactic_permutations_111/code_row_1/src/main/java/PingServlet.java:29:27:29:40""]] can be exposed to an external user.","/syntactic_permutations_111/code_row_1/src/main/java/PingServlet.java","15","36","15","41"
"Information exposure through an error message","Information from an error message propagates to an external user. Error messages can unintentionally reveal implementation details that are useful to an attacker for developing a subsequent exploit.","error","[[""Error information""|""relative:///syntactic_permutations_111/code_row_2/src/main/java/PingController.java:22:32:22:45""]] can be exposed to an external user.","/syntactic_permutations_111/code_row_2/src/main/java/PingController.java","22","20","22","45"
"Information exposure through an error message","Information from an error message propagates to an external user. Error messages can unintentionally reveal implementation details that are useful to an attacker for developing a subsequent exploit.","error","[[""Error information""|""relative:///syntactic_permutations_112/code_row_2/src/main/java/PingServlet_3.java:25:68:25:81""]] can be exposed to an external user.","/syntactic_permutations_112/code_row_2/src/main/java/PingServlet_3.java","33","38","33","54"
"Information exposure through an error message","Information from an error message propagates to an external user. Error messages can unintentionally reveal implementation details that are useful to an attacker for developing a subsequent exploit.","error","[[""Error information""|""relative:///syntactic_permutations_38/code_row_2/src/main/java/LoginServlet_1.java:39:54:39:67""]] can be exposed to an external user.","/syntactic_permutations_38/code_row_2/src/main/java/LoginServlet_1.java","39","42","39","67"
"URL redirection from remote source","URL redirection based on unvalidated user-input may cause redirection to malicious web sites.","error","Untrusted URL redirection depends on a [[""user-provided value""|""relative:///syntactic_permutations_30/code_row_1/src/main/java/RedirectServlet_1.java:14:25:14:54""]].","/syntactic_permutations_30/code_row_1/src/main/java/RedirectServlet_1.java","16","35","16","40"
"URL redirection from remote source","URL redirection based on unvalidated user-input may cause redirection to malicious web sites.","error","Untrusted URL redirection depends on a [[""user-provided value""|""relative:///syntactic_permutations_33/code_row_2/src/main/java/RedirectServlet_3.java:11:22:11:48""]].","/syntactic_permutations_33/code_row_2/src/main/java/RedirectServlet_3.java","13","35","13","37"
"URL redirection from remote source","URL redirection based on unvalidated user-input may cause redirection to malicious web sites.","error","Untrusted URL redirection depends on a [[""user-provided value""|""relative:///syntactic_permutations_33/code_row_3/src/main/java/RedirectServlet_2.java:11:22:11:48""]].","/syntactic_permutations_33/code_row_3/src/main/java/RedirectServlet_2.java","13","35","13","37"
"HTTP response splitting","Writing user input directly to an HTTP header makes code vulnerable to attack by header splitting.","error","This header depends on a [[""user-provided value""|""relative:///syntactic_permutations_64/code_row_1/src/main/java/UploadPDFServlet.java:64:31:64:62""]], which may cause a response-splitting vulnerability.","/syntactic_permutations_64/code_row_1/src/main/java/UploadPDFServlet.java","73","63","73","96"
"Deserialization of user-controlled data","Deserializing user-controlled data may allow attackers to execute arbitrary code.","error","Unsafe deserialization depends on a [[""user-provided value""|""relative:///syntactic_permutations_90/code_row_2/src/main/java/PriceCalculatorApplication.java:24:38:24:65""]].","/syntactic_permutations_90/code_row_2/src/main/java/PriceCalculatorApplication.java","25","40","25","57"
"Arbitrary file access during archive extraction (""Zip Slip"")","Extracting files from a malicious ZIP file, or similar type of archive, without validating that the destination file path is within the destination directory can allow an attacker to unexpectedly gain access to resources.","error","Unsanitized archive entry, which may contain '..', is used in a [[""file system operation""|""relative:///syntactic_permutations_50/code_row_1/src/main/java/ZipExtractor.java:28:21:28:23""]].
Unsanitized archive entry, which may contain '..', is used in a [[""file system operation""|""relative:///syntactic_permutations_50/code_row_1/src/main/java/ZipExtractor.java:39:58:39:65""]].","/syntactic_permutations_50/code_row_1/src/main/java/ZipExtractor.java","22","68","22","82"
"Arbitrary file access during archive extraction (""Zip Slip"")","Extracting files from a malicious ZIP file, or similar type of archive, without validating that the destination file path is within the destination directory can allow an attacker to unexpectedly gain access to resources.","error","Unsanitized archive entry, which may contain '..', is used in a [[""file system operation""|""relative:///syntactic_permutations_51/code_row_2/src/main/java/TarExtractor_2.java:19:45:19:52""]].
Unsanitized archive entry, which may contain '..', is used in a [[""file system operation""|""relative:///syntactic_permutations_51/code_row_2/src/main/java/TarExtractor_2.java:41:87:41:103""]].","/syntactic_permutations_51/code_row_2/src/main/java/TarExtractor_2.java","17","49","17","63"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on a [[""user-provided value""|""relative:///syntactic_permutations_46/code_row_1/src/main/java/ImageServlet.java:12:23:12:50""]].","/syntactic_permutations_46/code_row_1/src/main/java/ImageServlet.java","26","72","26","75"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on a [[""user-provided value""|""relative:///syntactic_permutations_46/code_row_1/src/main/java/ImageServlet.java:12:23:12:50""]].","/syntactic_permutations_46/code_row_1/src/main/java/ImageServlet.java","19","14","19","17"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on a [[""user-provided value""|""relative:///syntactic_permutations_46/code_row_2/src/main/java/ImageServlet_3.java:13:23:13:50""]].","/syntactic_permutations_46/code_row_2/src/main/java/ImageServlet_3.java","20","14","20","17"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on a [[""user-provided value""|""relative:///syntactic_permutations_46/code_row_2/src/main/java/ImageServlet_3.java:13:23:13:50""]].","/syntactic_permutations_46/code_row_2/src/main/java/ImageServlet_3.java","28","61","28","64"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on a [[""user-provided value""|""relative:///syntactic_permutations_46/code_row_3/src/main/java/ImageServlet_2.java:16:23:16:50""]].","/syntactic_permutations_46/code_row_3/src/main/java/ImageServlet_2.java","23","14","23","17"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on a [[""user-provided value""|""relative:///syntactic_permutations_46/code_row_3/src/main/java/ImageServlet_2.java:16:23:16:50""]].","/syntactic_permutations_46/code_row_3/src/main/java/ImageServlet_2.java","23","32","23","35"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on a [[""user-provided value""|""relative:///syntactic_permutations_46/code_row_3/src/main/java/ImageServlet_2.java:16:23:16:50""]].","/syntactic_permutations_46/code_row_3/src/main/java/ImageServlet_2.java","28","56","28","59"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on a [[""user-provided value""|""relative:///syntactic_permutations_46/code_row_4/src/main/java/ImageServlet_1.java:17:23:17:50""]].","/syntactic_permutations_46/code_row_4/src/main/java/ImageServlet_1.java","24","14","24","22"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on a [[""user-provided value""|""relative:///syntactic_permutations_46/code_row_4/src/main/java/ImageServlet_1.java:17:23:17:50""]].","/syntactic_permutations_46/code_row_4/src/main/java/ImageServlet_1.java","36","61","36","69"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on a [[""user-provided value""|""relative:///syntactic_permutations_47/code_row_2/src/main/java/ImageServlet_4.java:16:27:16:47""]].","/syntactic_permutations_47/code_row_2/src/main/java/ImageServlet_4.java","24","14","24","17"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on a [[""user-provided value""|""relative:///syntactic_permutations_47/code_row_2/src/main/java/ImageServlet_4.java:16:27:16:47""]].","/syntactic_permutations_47/code_row_2/src/main/java/ImageServlet_4.java","24","31","24","34"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on a [[""user-provided value""|""relative:///syntactic_permutations_47/code_row_2/src/main/java/ImageServlet_4.java:16:27:16:47""]].","/syntactic_permutations_47/code_row_2/src/main/java/ImageServlet_4.java","35","55","35","58"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on a [[""user-provided value""|""relative:///syntactic_permutations_66/code_row_2/src/main/java/PdfUploadApplication.java:25:29:25:68""]].
This path depends on a [[""user-provided value""|""relative:///syntactic_permutations_66/code_row_2/src/main/java/PdfUploadApplication.java:35:82:35:107""]].","/syntactic_permutations_66/code_row_2/src/main/java/PdfUploadApplication.java","36","25","36","28"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on a [[""user-provided value""|""relative:///syntactic_permutations_71/code_row_1/src/main/java/FileUploadApplication.java:28:30:28:69""]].
This path depends on a [[""user-provided value""|""relative:///syntactic_permutations_71/code_row_1/src/main/java/FileUploadApplication.java:34:48:34:73""]].","/syntactic_permutations_71/code_row_1/src/main/java/FileUploadApplication.java","35","25","35","28"
"Building a command line with string concatenation","Using concatenated strings in a command line is vulnerable to malicious insertion of special characters in the strings.","error","Command line is built with string concatenation.","/syntactic_permutations_110/code_row_2/src/main/java/UserIdCommandRunner.java","20","49","20","64"
"Building a command line with string concatenation","Using concatenated strings in a command line is vulnerable to malicious insertion of special characters in the strings.","error","Command line is built with string concatenation.","/syntactic_permutations_113/code_row_1/src/main/java/PingDecorator.java","17","57","17","69"
"Uncontrolled command line","Using externally controlled strings in a command line is vulnerable to malicious changes in the strings.","error","This command line depends on a [[""user-provided value""|""relative:///syntactic_permutations_111/code_row_1/src/main/java/PingServlet.java:13:22:13:48""]].","/syntactic_permutations_111/code_row_1/src/main/java/PingServlet.java","22","43","22","55"
"Uncontrolled command line","Using externally controlled strings in a command line is vulnerable to malicious changes in the strings.","error","This command line depends on a [[""user-provided value""|""relative:///syntactic_permutations_111/code_row_2/src/main/java/PingController.java:12:24:12:47""]].","/syntactic_permutations_111/code_row_2/src/main/java/PingController.java","15","57","15","69"
"Uncontrolled command line","Using externally controlled strings in a command line is vulnerable to malicious changes in the strings.","error","This command line depends on a [[""user-provided value""|""relative:///syntactic_permutations_112/code_row_3/src/main/java/PingServlet_2.java:15:22:15:48""]].","/syntactic_permutations_112/code_row_3/src/main/java/PingServlet_2.java","21","60","21","65"
"Cross-site scripting","Writing user input directly to a web page allows for a cross-site scripting vulnerability.","error","Cross-site scripting vulnerability due to a [[""user-provided value""|""relative:///syntactic_permutations_128/code_row_2/src/main/java/HttpHelloPage_3.java:7:27:7:58""]].","/syntactic_permutations_128/code_row_2/src/main/java/HttpHelloPage_3.java","10","21","10","39"
"Cross-site scripting","Writing user input directly to a web page allows for a cross-site scripting vulnerability.","error","Cross-site scripting vulnerability due to a [[""user-provided value""|""relative:///syntactic_permutations_134/code_row_5/src/main/java/HelloServlet.java:19:27:19:47""]].","/syntactic_permutations_134/code_row_5/src/main/java/HelloServlet.java","23","42","23","100"
"Cross-site scripting","Writing user input directly to a web page allows for a cross-site scripting vulnerability.","error","Cross-site scripting vulnerability due to a [[""user-provided value""|""relative:///syntactic_permutations_66/code_row_2/src/main/java/PdfUploadApplication.java:25:29:25:68""]].
Cross-site scripting vulnerability due to a [[""user-provided value""|""relative:///syntactic_permutations_66/code_row_2/src/main/java/PdfUploadApplication.java:37:53:37:78""]].","/syntactic_permutations_66/code_row_2/src/main/java/PdfUploadApplication.java","37","20","37","78"
"Cross-site scripting","Writing user input directly to a web page allows for a cross-site scripting vulnerability.","error","Cross-site scripting vulnerability due to a [[""user-provided value""|""relative:///syntactic_permutations_71/code_row_1/src/main/java/FileUploadApplication.java:28:30:28:69""]].
Cross-site scripting vulnerability due to a [[""user-provided value""|""relative:///syntactic_permutations_71/code_row_1/src/main/java/FileUploadApplication.java:36:52:36:77""]].","/syntactic_permutations_71/code_row_1/src/main/java/FileUploadApplication.java","36","20","36","83"
"Cross-site scripting","Writing user input directly to a web page allows for a cross-site scripting vulnerability.","error","Cross-site scripting vulnerability due to a [[""user-provided value""|""relative:///syntactic_permutations_71/code_row_1/src/main/java/FileUploadApplication.java:28:30:28:69""]].
Cross-site scripting vulnerability due to a [[""user-provided value""|""relative:///syntactic_permutations_71/code_row_1/src/main/java/FileUploadApplication.java:39:43:39:68""]].","/syntactic_permutations_71/code_row_1/src/main/java/FileUploadApplication.java","39","20","39","75"
"Cross-site scripting","Writing user input directly to a web page allows for a cross-site scripting vulnerability.","error","Cross-site scripting vulnerability due to a [[""user-provided value""|""relative:///syntactic_permutations_82/code_row_5/src/main/java/WebAppApplication.java:22:27:22:54""]].","/syntactic_permutations_82/code_row_5/src/main/java/WebAppApplication.java","32","16","32","64"
"Cross-site scripting","Writing user input directly to a web page allows for a cross-site scripting vulnerability.","error","Cross-site scripting vulnerability due to a [[""user-provided value""|""relative:///syntactic_permutations_83/code_row_1/src/main/java/NameExtractorApplication.java:19:31:19:58""]].","/syntactic_permutations_83/code_row_1/src/main/java/NameExtractorApplication.java","21","20","21","36"
