"Information exposure through an error message","Information from an error message propagates to an external user. Error messages can unintentionally reveal implementation details that are useful to an attacker for developing a subsequent exploit.","error","[[""Error information""|""relative:///code_row_100/src/main/java/FileUploadServlet.java:47:70:47:83""]] can be exposed to an external user.","/code_row_100/src/main/java/FileUploadServlet.java","47","42","47","83"
"URL redirection from remote source","URL redirection based on unvalidated user-input may cause redirection to malicious web sites.","error","Untrusted URL redirection depends on a [[""user-provided value""|""relative:///code_row_9/src/main/java/RedirectServlet.java:10:25:10:54""]].","/code_row_9/src/main/java/RedirectServlet.java","14","35","14","40"
"Arbitrary file access during archive extraction (""Zip Slip"")","Extracting files from a malicious ZIP file, or similar type of archive, without validating that the destination file path is within the destination directory can allow an attacker to unexpectedly gain access to resources.","error","Unsanitized archive entry, which may contain '..', is used in a [[""file system operation""|""relative:///code_row_36/src/main/java/UnzipArchive.java:26:21:26:23""]].
Unsanitized archive entry, which may contain '..', is used in a [[""file system operation""|""relative:///code_row_36/src/main/java/UnzipArchive.java:36:58:36:65""]].","/code_row_36/src/main/java/UnzipArchive.java","21","68","21","82"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on a [[""user-provided value""|""relative:///code_row_49/src/main/java/ImageServlet_1.java:15:23:15:50""]].","/code_row_49/src/main/java/ImageServlet_1.java","22","14","22","17"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on a [[""user-provided value""|""relative:///code_row_49/src/main/java/ImageServlet_1.java:15:23:15:50""]].","/code_row_49/src/main/java/ImageServlet_1.java","22","32","22","35"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on a [[""user-provided value""|""relative:///code_row_49/src/main/java/ImageServlet_1.java:15:23:15:50""]].","/code_row_49/src/main/java/ImageServlet_1.java","27","56","27","59"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on a [[""user-provided value""|""relative:///code_row_74/src/main/java/ImageServlet.java:15:27:15:58""]].","/code_row_74/src/main/java/ImageServlet.java","18","13","18","16"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on a [[""user-provided value""|""relative:///code_row_74/src/main/java/ImageServlet.java:15:27:15:58""]].","/code_row_74/src/main/java/ImageServlet.java","18","31","18","34"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on a [[""user-provided value""|""relative:///code_row_74/src/main/java/ImageServlet.java:15:27:15:58""]].","/code_row_74/src/main/java/ImageServlet.java","20","65","20","68"
"Building a command line with string concatenation","Using concatenated strings in a command line is vulnerable to malicious insertion of special characters in the strings.","error","Command line is built with string concatenation.","/code_row_41/src/main/java/PingDecorator.java","17","49","17","55"
"Building a command line with string concatenation","Using concatenated strings in a command line is vulnerable to malicious insertion of special characters in the strings.","error","Command line is built with string concatenation.","/code_row_99/src/main/java/UserIdCommand.java","17","57","17","72"
"Uncontrolled command line","Using externally controlled strings in a command line is vulnerable to malicious changes in the strings.","error","This command line depends on a [[""user-provided value""|""relative:///code_row_69/src/main/java/PingController.java:13:24:13:47""]].","/code_row_69/src/main/java/PingController.java","14","53","14","65"
"Cross-site scripting","Writing user input directly to a web page allows for a cross-site scripting vulnerability.","error","Cross-site scripting vulnerability due to a [[""user-provided value""|""relative:///code_row_102/src/main/java/NameCheckerServlet.java:11:23:11:50""]].","/code_row_102/src/main/java/NameCheckerServlet.java","13","40","13","43"
"Cross-site scripting","Writing user input directly to a web page allows for a cross-site scripting vulnerability.","error","Cross-site scripting vulnerability due to a [[""user-provided value""|""relative:///code_row_39/src/main/java/WebApplication.java:22:27:22:57""]].","/code_row_39/src/main/java/WebApplication.java","24","16","24","60"
