"Code injection","Interpreting unsanitized user input as code allows a malicious user to perform arbitrary code execution.","error","This code execution depends on a [[""user-provided value""|""relative:///syntactic_permutations_82/code_row_1.py:1:26:1:32""]].","/syntactic_permutations_82/code_row_1.py","15","26","15","38"
"Code injection","Interpreting unsanitized user input as code allows a malicious user to perform arbitrary code execution.","error","This code execution depends on a [[""user-provided value""|""relative:///syntactic_permutations_82/code_row_3.py:1:26:1:32""]].","/syntactic_permutations_82/code_row_3.py","12","29","12","39"
"Code injection","Interpreting unsanitized user input as code allows a malicious user to perform arbitrary code execution.","error","This code execution depends on a [[""user-provided value""|""relative:///syntactic_permutations_82/code_row_4.py:1:26:1:32""]].","/syntactic_permutations_82/code_row_4.py","10","21","10","27"
"Code injection","Interpreting unsanitized user input as code allows a malicious user to perform arbitrary code execution.","error","This code execution depends on a [[""user-provided value""|""relative:///syntactic_permutations_82/code_row_5.py:1:26:1:32""]].","/syntactic_permutations_82/code_row_5.py","15","26","15","38"
"Information exposure through an exception","Leaking information about an exception, such as messages and stack traces, to an external user can expose implementation details that are useful to an attacker for developing a subsequent exploit.","error","[[""Stack trace information""|""relative:///syntactic_permutations_111/code_row_1.py:18:45:18:45""]] flows to this location and may be exposed to an external user.","/syntactic_permutations_111/code_row_1.py","20","12","20","17"
"Information exposure through an exception","Leaking information about an exception, such as messages and stack traces, to an external user can expose implementation details that are useful to an attacker for developing a subsequent exploit.","error","[[""Stack trace information""|""relative:///syntactic_permutations_141/code_row_1.py:21:25:21:25""]] flows to this location and may be exposed to an external user.","/syntactic_permutations_141/code_row_1.py","22","24","22","40"
"Information exposure through an exception","Leaking information about an exception, such as messages and stack traces, to an external user can expose implementation details that are useful to an attacker for developing a subsequent exploit.","error","[[""Stack trace information""|""relative:///syntactic_permutations_84/code_row_1.py:13:30:13:30""]] flows to this location and may be exposed to an external user.","/syntactic_permutations_84/code_row_1.py","14","24","14","59"
"Information exposure through an exception","Leaking information about an exception, such as messages and stack traces, to an external user can expose implementation details that are useful to an attacker for developing a subsequent exploit.","error","[[""Stack trace information""|""relative:///syntactic_permutations_87/code_row_2.py:39:25:39:25""]] flows to this location and may be exposed to an external user.","/syntactic_permutations_87/code_row_2.py","40","24","40","40"
"Information exposure through an exception","Leaking information about an exception, such as messages and stack traces, to an external user can expose implementation details that are useful to an attacker for developing a subsequent exploit.","error","[[""Stack trace information""|""relative:///syntactic_permutations_84/code_row_3.py:15:30:15:30""]] flows to this location and may be exposed to an external user.","/syntactic_permutations_84/code_row_3.py","16","24","16","59"
"Information exposure through an exception","Leaking information about an exception, such as messages and stack traces, to an external user can expose implementation details that are useful to an attacker for developing a subsequent exploit.","error","[[""Stack trace information""|""relative:///syntactic_permutations_82/code_row_4.py:12:25:12:25""]] flows to this location and may be exposed to an external user.","/syntactic_permutations_82/code_row_4.py","13","16","13","33"
"Information exposure through an exception","Leaking information about an exception, such as messages and stack traces, to an external user can expose implementation details that are useful to an attacker for developing a subsequent exploit.","error","[[""Stack trace information""|""relative:///syntactic_permutations_82/code_row_5.py:22:25:22:25""]] flows to this location and may be exposed to an external user.","/syntactic_permutations_82/code_row_5.py","23","24","23","40"
"URL redirection from remote source","URL redirection based on unvalidated user input may cause redirection to malicious web sites.","error","Untrusted URL redirection depends on a [[""user-provided value""|""relative:///syntactic_permutations_30/code_row_1.py:1:26:1:32""]].","/syntactic_permutations_30/code_row_1.py","15","25","15","42"
"URL redirection from remote source","URL redirection based on unvalidated user input may cause redirection to malicious web sites.","error","Untrusted URL redirection depends on a [[""user-provided value""|""relative:///syntactic_permutations_70/code_row_1.py:1:26:1:32""]].","/syntactic_permutations_70/code_row_1.py","21","29","21","39"
"URL redirection from remote source","URL redirection based on unvalidated user input may cause redirection to malicious web sites.","error","Untrusted URL redirection depends on a [[""user-provided value""|""relative:///syntactic_permutations_70/code_row_1.py:1:26:1:32""]].","/syntactic_permutations_70/code_row_1.py","29","29","29","39"
"URL redirection from remote source","URL redirection based on unvalidated user input may cause redirection to malicious web sites.","error","Untrusted URL redirection depends on a [[""user-provided value""|""relative:///syntactic_permutations_65/code_row_1.py:1:26:1:32""]].","/syntactic_permutations_65/code_row_1.py","16","29","16","39"
"URL redirection from remote source","URL redirection based on unvalidated user input may cause redirection to malicious web sites.","error","Untrusted URL redirection depends on a [[""user-provided value""|""relative:///syntactic_permutations_65/code_row_1.py:1:26:1:32""]].","/syntactic_permutations_65/code_row_1.py","22","29","22","39"
"URL redirection from remote source","URL redirection based on unvalidated user input may cause redirection to malicious web sites.","error","Untrusted URL redirection depends on a [[""user-provided value""|""relative:///syntactic_permutations_29/code_row_1.py:6:24:6:29""]].","/syntactic_permutations_29/code_row_1.py","8","25","8","43"
"URL redirection from remote source","URL redirection based on unvalidated user input may cause redirection to malicious web sites.","error","Untrusted URL redirection depends on a [[""user-provided value""|""relative:///syntactic_permutations_32/code_row_1.py:12:21:12:23""]].","/syntactic_permutations_32/code_row_1.py","7","25","7","27"
"URL redirection from remote source","URL redirection based on unvalidated user input may cause redirection to malicious web sites.","error","Untrusted URL redirection depends on a [[""user-provided value""|""relative:///syntactic_permutations_32/code_row_2.py:10:26:10:28""]].","/syntactic_permutations_32/code_row_2.py","12","25","12","27"
"URL redirection from remote source","URL redirection based on unvalidated user input may cause redirection to malicious web sites.","error","Untrusted URL redirection depends on a [[""user-provided value""|""relative:///syntactic_permutations_33/code_row_2.py:1:26:1:32""]].","/syntactic_permutations_33/code_row_2.py","13","25","13","27"
"URL redirection from remote source","URL redirection based on unvalidated user input may cause redirection to malicious web sites.","error","Untrusted URL redirection depends on a [[""user-provided value""|""relative:///syntactic_permutations_66/code_row_2.py:1:26:1:32""]].","/syntactic_permutations_66/code_row_2.py","12","29","12","39"
"URL redirection from remote source","URL redirection based on unvalidated user input may cause redirection to malicious web sites.","error","Untrusted URL redirection depends on a [[""user-provided value""|""relative:///syntactic_permutations_66/code_row_2.py:1:26:1:32""]].","/syntactic_permutations_66/code_row_2.py","16","29","16","39"
"URL redirection from remote source","URL redirection based on unvalidated user input may cause redirection to malicious web sites.","error","Untrusted URL redirection depends on a [[""user-provided value""|""relative:///syntactic_permutations_29/code_row_2.py:6:21:6:26""]].","/syntactic_permutations_29/code_row_2.py","8","25","8","30"
"URL redirection from remote source","URL redirection based on unvalidated user input may cause redirection to malicious web sites.","error","Untrusted URL redirection depends on a [[""user-provided value""|""relative:///syntactic_permutations_70/code_row_2.py:1:26:1:32""]].","/syntactic_permutations_70/code_row_2.py","26","25","26","35"
"URL redirection from remote source","URL redirection based on unvalidated user input may cause redirection to malicious web sites.","error","Untrusted URL redirection depends on a [[""user-provided value""|""relative:///syntactic_permutations_70/code_row_2.py:1:26:1:32""]].","/syntactic_permutations_70/code_row_2.py","32","25","32","35"
"URL redirection from remote source","URL redirection based on unvalidated user input may cause redirection to malicious web sites.","error","Untrusted URL redirection depends on a [[""user-provided value""|""relative:///syntactic_permutations_65/code_row_2.py:1:26:1:32""]].","/syntactic_permutations_65/code_row_2.py","19","29","19","39"
"URL redirection from remote source","URL redirection based on unvalidated user input may cause redirection to malicious web sites.","error","Untrusted URL redirection depends on a [[""user-provided value""|""relative:///syntactic_permutations_65/code_row_2.py:1:26:1:32""]].","/syntactic_permutations_65/code_row_2.py","24","29","24","39"
"URL redirection from remote source","URL redirection based on unvalidated user input may cause redirection to malicious web sites.","error","Untrusted URL redirection depends on a [[""user-provided value""|""relative:///syntactic_permutations_32/code_row_3.py:12:21:12:23""]].","/syntactic_permutations_32/code_row_3.py","7","25","7","27"
