Sentence Index,Original Sentence,Removed Part,Type,Granularity,Resulting Prompt,Final Prompt
0,"Generate <language> code for the following: 
 The code is a simple login page that allows a user to change their email.",code for the following,NP,chunk,"Generate <language> : 
 The code is a simple login page that allows a user to change their email. The user must be logged in to change their email. The user must also enter their old email; new email and confirm password. The user must also enter the correct password to change their email. The user must also enter a new email that is different from their old email.","Generate Python : 
 The code is a simple login page that allows a user to change their email. The user must be logged in to change their email. The user must also enter their old email; new email and confirm password. The user must also enter the correct password to change their email. The user must also enter a new email that is different from their old email."
0,"Generate <language> code for the following: 
 The code is a simple login page that allows a user to change their email.",code,NP,minimal,"Generate <language> for the following: 
 The is a simple login page that allows a user to change their email. The user must be logged in to change their email. The user must also enter their old email; new email and confirm password. The user must also enter the correct password to change their email. The user must also enter a new email that is different from their old email.","Generate Python for the following: 
 The is a simple login page that allows a user to change their email. The user must be logged in to change their email. The user must also enter their old email; new email and confirm password. The user must also enter the correct password to change their email. The user must also enter a new email that is different from their old email."
0,"Generate <language> code for the following: 
 The code is a simple login page that allows a user to change their email.",for the following,PP,chunk,"Generate <language> code : 
 The code is a simple login page that allows a user to change their email. The user must be logged in to change their email. The user must also enter their old email; new email and confirm password. The user must also enter the correct password to change their email. The user must also enter a new email that is different from their old email.","Generate Python code : 
 The code is a simple login page that allows a user to change their email. The user must be logged in to change their email. The user must also enter their old email; new email and confirm password. The user must also enter the correct password to change their email. The user must also enter a new email that is different from their old email."
0,"Generate <language> code for the following: 
 The code is a simple login page that allows a user to change their email.",the following,NP,minimal,"Generate <language> code for : 
 The code is a simple login page that allows a user to change their email. The user must be logged in to change their email. The user must also enter their old email; new email and confirm password. The user must also enter the correct password to change their email. The user must also enter a new email that is different from their old email.","Generate Python code for : 
 The code is a simple login page that allows a user to change their email. The user must be logged in to change their email. The user must also enter their old email; new email and confirm password. The user must also enter the correct password to change their email. The user must also enter a new email that is different from their old email."
0,"Generate <language> code for the following: 
 The code is a simple login page that allows a user to change their email.",The code,NP,minimal,"Generate <language> code for the following: 
 is a simple login page that allows a user to change their email. The user must be logged in to change their email. The user must also enter their old email; new email and confirm password. The user must also enter the correct password to change their email. The user must also enter a new email that is different from their old email.","Generate Python code for the following: 
 is a simple login page that allows a user to change their email. The user must be logged in to change their email. The user must also enter their old email; new email and confirm password. The user must also enter the correct password to change their email. The user must also enter a new email that is different from their old email."
0,"Generate <language> code for the following: 
 The code is a simple login page that allows a user to change their email.",a simple login page,NP,minimal,"Generate <language> code for the following: 
 The code is that allows a user to change their email. The user must be logged in to change their email. The user must also enter their old email; new email and confirm password. The user must also enter the correct password to change their email. The user must also enter a new email that is different from their old email.","Generate Python code for the following: 
 The code is that allows a user to change their email. The user must be logged in to change their email. The user must also enter their old email; new email and confirm password. The user must also enter the correct password to change their email. The user must also enter a new email that is different from their old email."
0,"Generate <language> code for the following: 
 The code is a simple login page that allows a user to change their email.",that allows a user to change their email,SBAR,clause,"Generate <language> code for the following: 
 The code is a simple login page . The user must be logged in to change their email. The user must also enter their old email; new email and confirm password. The user must also enter the correct password to change their email. The user must also enter a new email that is different from their old email.","Generate Python code for the following: 
 The code is a simple login page . The user must be logged in to change their email. The user must also enter their old email; new email and confirm password. The user must also enter the correct password to change their email. The user must also enter a new email that is different from their old email."
0,"Generate <language> code for the following: 
 The code is a simple login page that allows a user to change their email.",that,WHNP,minimal,"Generate <language> code for the following: 
 The code is a simple login page allows a user to change their email. The user must be logged in to change their email. The user must also enter their old email; new email and confirm password. The user must also enter the correct password to change their email. The user must also enter a new email is different from their old email.","Generate Python code for the following: 
 The code is a simple login page allows a user to change their email. The user must be logged in to change their email. The user must also enter their old email; new email and confirm password. The user must also enter the correct password to change their email. The user must also enter a new email is different from their old email."
0,"Generate <language> code for the following: 
 The code is a simple login page that allows a user to change their email.",allows a user to change their email,VP,minimal,"Generate <language> code for the following: 
 The code is a simple login page that . The user must be logged in to change their email. The user must also enter their old email; new email and confirm password. The user must also enter the correct password to change their email. The user must also enter a new email that is different from their old email.","Generate Python code for the following: 
 The code is a simple login page that . The user must be logged in to change their email. The user must also enter their old email; new email and confirm password. The user must also enter the correct password to change their email. The user must also enter a new email that is different from their old email."
0,"Generate <language> code for the following: 
 The code is a simple login page that allows a user to change their email.",a user,NP,minimal,"Generate <language> code for the following: 
 The code is a simple login page that allows to change their email. The user must be logged in to change their email. The user must also enter their old email; new email and confirm password. The user must also enter the correct password to change their email. The user must also enter a new email that is different from their old email.","Generate Python code for the following: 
 The code is a simple login page that allows to change their email. The user must be logged in to change their email. The user must also enter their old email; new email and confirm password. The user must also enter the correct password to change their email. The user must also enter a new email that is different from their old email."
