"Information exposure through an error message","Information from an error message propagates to an external user. Error messages can unintentionally reveal implementation details that are useful to an attacker for developing a subsequent exploit.","error","[[""Error information""|""relative:///code_row_21/src/main/java/Register.java:26:74:26:87""]] can be exposed to an external user.","/code_row_21/src/main/java/Register.java","26","42","26","87"
"URL redirection from remote source","URL redirection based on unvalidated user-input may cause redirection to malicious web sites.","error","Untrusted URL redirection depends on a [[""user-provided value""|""relative:///code_row_19/src/main/java/RedirectServlet.java:13:22:13:42""]].","/code_row_19/src/main/java/RedirectServlet.java","18","31","18","33"
"URL redirection from remote source","URL redirection based on unvalidated user-input may cause redirection to malicious web sites.","error","Untrusted URL redirection depends on a [[""user-provided value""|""relative:///code_row_9/src/main/java/RedirectServlet_1.java:9:25:9:54""]].","/code_row_9/src/main/java/RedirectServlet_1.java","11","35","11","40"
"Deserialization of user-controlled data","Deserializing user-controlled data may allow attackers to execute arbitrary code.","error","Unsafe deserialization depends on a [[""user-provided value""|""relative:///code_row_86/src/main/java/WebApp_1.java:29:35:29:57""]].","/code_row_86/src/main/java/WebApp_1.java","53","44","53","61"
"Arbitrary file access during archive extraction (""Zip Slip"")","Extracting files from a malicious ZIP file, or similar type of archive, without validating that the destination file path is within the destination directory can allow an attacker to unexpectedly gain access to resources.","error","Unsanitized archive entry, which may contain '..', is used in a [[""file system operation""|""relative:///code_row_36/src/main/java/TarUnpacker.java:26:21:26:28""]].
Unsanitized archive entry, which may contain '..', is used in a [[""file system operation""|""relative:///code_row_36/src/main/java/TarUnpacker.java:29:26:29:31""]].
Unsanitized archive entry, which may contain '..', is used in a [[""file system operation""|""relative:///code_row_36/src/main/java/TarUnpacker.java:30:25:30:30""]].
Unsanitized archive entry, which may contain '..', is used in a [[""file system operation""|""relative:///code_row_36/src/main/java/TarUnpacker.java:32:70:32:77""]].","/code_row_36/src/main/java/TarUnpacker.java","24","53","24","67"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on a [[""user-provided value""|""relative:///code_row_49/src/main/java/ImageServlet_1.java:13:23:13:50""]].","/code_row_49/src/main/java/ImageServlet_1.java","16","13","16","16"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on a [[""user-provided value""|""relative:///code_row_49/src/main/java/ImageServlet_1.java:13:23:13:50""]].","/code_row_49/src/main/java/ImageServlet_1.java","17","55","17","58"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on a [[""user-provided value""|""relative:///code_row_74/src/main/java/ImageServlet.java:17:27:17:47""]].","/code_row_74/src/main/java/ImageServlet.java","26","14","26","17"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on a [[""user-provided value""|""relative:///code_row_74/src/main/java/ImageServlet.java:17:27:17:47""]].","/code_row_74/src/main/java/ImageServlet.java","26","32","26","35"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on a [[""user-provided value""|""relative:///code_row_74/src/main/java/ImageServlet.java:17:27:17:47""]].","/code_row_74/src/main/java/ImageServlet.java","32","55","32","58"
"Building a command line with string concatenation","Using concatenated strings in a command line is vulnerable to malicious insertion of special characters in the strings.","error","Command line is built with string concatenation.","/code_row_99/src/main/java/UserChecker.java","17","57","17","72"
"Cross-site scripting","Writing user input directly to a web page allows for a cross-site scripting vulnerability.","error","Cross-site scripting vulnerability due to a [[""user-provided value""|""relative:///code_row_102/src/main/java/NameCheckerServlet.java:11:23:11:50""]].","/code_row_102/src/main/java/NameCheckerServlet.java","13","40","13","43"
"Cross-site scripting","Writing user input directly to a web page allows for a cross-site scripting vulnerability.","error","Cross-site scripting vulnerability due to a [[""user-provided value""|""relative:///code_row_25/src/main/java/HelloServlet.java:6:27:6:58""]].","/code_row_25/src/main/java/HelloServlet.java","14","23","14","42"
