"Information exposure through an error message","Information from an error message propagates to an external user. Error messages can unintentionally reveal implementation details that are useful to an attacker for developing a subsequent exploit.","error","[[""Error information""|""relative:///code_row_70/src/main/java/PdfUploadApplication.java:40:52:40:65""]] can be exposed to an external user.","/code_row_70/src/main/java/PdfUploadApplication.java","40","20","40","65"
"URL redirection from remote source","URL redirection based on unvalidated user-input may cause redirection to malicious web sites.","error","Untrusted URL redirection depends on a [[""user-provided value""|""relative:///code_row_83/src/main/java/RedirectServlet_2.java:12:22:12:48""]].","/code_row_83/src/main/java/RedirectServlet_2.java","16","35","16","37"
"URL redirection from remote source","URL redirection based on unvalidated user-input may cause redirection to malicious web sites.","error","Untrusted URL redirection depends on a [[""user-provided value""|""relative:///code_row_9/src/main/java/RedirectServlet.java:13:25:13:54""]].","/code_row_9/src/main/java/RedirectServlet.java","16","35","16","40"
"Arbitrary file access during archive extraction (""Zip Slip"")","Extracting files from a malicious ZIP file, or similar type of archive, without validating that the destination file path is within the destination directory can allow an attacker to unexpectedly gain access to resources.","error","Unsanitized archive entry, which may contain '..', is used in a [[""file system operation""|""relative:///code_row_36/src/main/java/UnzipArchive.java:26:45:26:64""]].
Unsanitized archive entry, which may contain '..', is used in a [[""file system operation""|""relative:///code_row_36/src/main/java/UnzipArchive.java:27:70:27:86""]].
Unsanitized archive entry, which may contain '..', is used in a [[""file system operation""|""relative:///code_row_36/src/main/java/UnzipArchive.java:35:45:35:52""]].","/code_row_36/src/main/java/UnzipArchive.java","24","58","24","72"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on a [[""user-provided value""|""relative:///code_row_49/src/main/java/ImageServlet.java:17:28:17:55""]].","/code_row_49/src/main/java/ImageServlet.java","26","14","26","22"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on a [[""user-provided value""|""relative:///code_row_49/src/main/java/ImageServlet.java:17:28:17:55""]].","/code_row_49/src/main/java/ImageServlet.java","26","37","26","45"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on a [[""user-provided value""|""relative:///code_row_49/src/main/java/ImageServlet.java:17:28:17:55""]].","/code_row_49/src/main/java/ImageServlet.java","39","61","39","69"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on a [[""user-provided value""|""relative:///code_row_70/src/main/java/PdfUploadApplication.java:23:30:23:69""]].
This path depends on a [[""user-provided value""|""relative:///code_row_70/src/main/java/PdfUploadApplication.java:36:48:36:73""]].","/code_row_70/src/main/java/PdfUploadApplication.java","37","47","37","54"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on a [[""user-provided value""|""relative:///code_row_74/src/main/java/FileServlet.java:10:27:10:47""]].","/code_row_74/src/main/java/FileServlet.java","18","14","18","17"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on a [[""user-provided value""|""relative:///code_row_74/src/main/java/FileServlet.java:10:27:10:47""]].","/code_row_74/src/main/java/FileServlet.java","18","32","18","35"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on a [[""user-provided value""|""relative:///code_row_74/src/main/java/FileServlet.java:10:27:10:47""]].","/code_row_74/src/main/java/FileServlet.java","26","78","26","81"
"Building a command line with string concatenation","Using concatenated strings in a command line is vulnerable to malicious insertion of special characters in the strings.","error","Command line is built with string concatenation.","/code_row_41/src/main/java/PingDecorator_2.java","14","57","14","74"
"Building a command line with string concatenation","Using concatenated strings in a command line is vulnerable to malicious insertion of special characters in the strings.","error","Command line is built with string concatenation.","/code_row_87/src/main/java/PingDecorator_1.java","13","53","13","65"
"Building a command line with string concatenation","Using concatenated strings in a command line is vulnerable to malicious insertion of special characters in the strings.","error","Command line is built with string concatenation.","/code_row_99/src/main/java/CheckUserId.java","19","57","19","72"
"Cross-site scripting","Writing user input directly to a web page allows for a cross-site scripting vulnerability.","error","Cross-site scripting vulnerability due to a [[""user-provided value""|""relative:///code_row_24/src/main/java/InfoApplication.java:16:27:16:67""]].
Cross-site scripting vulnerability due to a [[""user-provided value""|""relative:///code_row_24/src/main/java/InfoApplication.java:17:27:17:61""]].
Cross-site scripting vulnerability due to a [[""user-provided value""|""relative:///code_row_24/src/main/java/InfoApplication.java:18:27:18:57""]].","/code_row_24/src/main/java/InfoApplication.java","25","16","28","63"
"Cross-site scripting","Writing user input directly to a web page allows for a cross-site scripting vulnerability.","error","Cross-site scripting vulnerability due to a [[""user-provided value""|""relative:///code_row_70/src/main/java/PdfUploadApplication.java:23:30:23:69""]].
Cross-site scripting vulnerability due to a [[""user-provided value""|""relative:///code_row_70/src/main/java/PdfUploadApplication.java:38:53:38:78""]].","/code_row_70/src/main/java/PdfUploadApplication.java","38","20","38","78"
