"Information exposure through an error message","Information from an error message propagates to an external user. Error messages can unintentionally reveal implementation details that are useful to an attacker for developing a subsequent exploit.","error","[[""Error information""|""relative:///code_row_58/src/main/java/TemperatureServlet.java:48:80:48:93""]] can be exposed to an external user.","/code_row_58/src/main/java/TemperatureServlet.java","48","40","48","93"
"Information exposure through an error message","Information from an error message propagates to an external user. Error messages can unintentionally reveal implementation details that are useful to an attacker for developing a subsequent exploit.","error","[[""Error information""|""relative:///code_row_69/src/main/java/PingController.java:21:32:21:45""]] can be exposed to an external user.","/code_row_69/src/main/java/PingController.java","21","20","21","45"
"URL redirection from remote source","URL redirection based on unvalidated user-input may cause redirection to malicious web sites.","error","Untrusted URL redirection depends on a [[""user-provided value""|""relative:///code_row_9/src/main/java/RedirectServlet.java:14:25:14:54""]].","/code_row_9/src/main/java/RedirectServlet.java","17","35","17","40"
"Arbitrary file access during archive extraction (""Zip Slip"")","Extracting files from a malicious ZIP file, or similar type of archive, without validating that the destination file path is within the destination directory can allow an attacker to unexpectedly gain access to resources.","error","Unsanitized archive entry, which may contain '..', is used in a [[""file system operation""|""relative:///code_row_36/src/main/java/UnzipArchive.java:25:21:25:23""]].
Unsanitized archive entry, which may contain '..', is used in a [[""file system operation""|""relative:///code_row_36/src/main/java/UnzipArchive.java:36:58:36:65""]].","/code_row_36/src/main/java/UnzipArchive.java","20","68","20","82"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on a [[""user-provided value""|""relative:///code_row_49/src/main/java/ImageServlet.java:13:23:13:50""]].","/code_row_49/src/main/java/ImageServlet.java","16","17","16","20"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on a [[""user-provided value""|""relative:///code_row_49/src/main/java/ImageServlet.java:13:23:13:50""]].","/code_row_49/src/main/java/ImageServlet.java","16","35","16","38"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on a [[""user-provided value""|""relative:///code_row_49/src/main/java/ImageServlet.java:13:23:13:50""]].","/code_row_49/src/main/java/ImageServlet.java","18","63","18","66"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on a [[""user-provided value""|""relative:///code_row_74/src/main/java/ImageController.java:19:48:19:76""]].","/code_row_74/src/main/java/ImageController.java","21","13","21","16"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on a [[""user-provided value""|""relative:///code_row_74/src/main/java/ImageController.java:19:48:19:76""]].","/code_row_74/src/main/java/ImageController.java","22","56","22","59"
"Building a command line with string concatenation","Using concatenated strings in a command line is vulnerable to malicious insertion of special characters in the strings.","error","Command line is built with string concatenation.","/code_row_41/src/main/java/PingDecorator.java","14","53","14","65"
"Uncontrolled command line","Using externally controlled strings in a command line is vulnerable to malicious changes in the strings.","error","This command line depends on a [[""user-provided value""|""relative:///code_row_69/src/main/java/PingController.java:11:24:11:47""]].","/code_row_69/src/main/java/PingController.java","14","57","14","69"
"Cross-site scripting","Writing user input directly to a web page allows for a cross-site scripting vulnerability.","error","Cross-site scripting vulnerability due to a [[""user-provided value""|""relative:///code_row_102/src/main/java/NameApplication.java:19:29:19:56""]].","/code_row_102/src/main/java/NameApplication.java","20","16","20","92"
"Cross-site scripting","Writing user input directly to a web page allows for a cross-site scripting vulnerability.","error","Cross-site scripting vulnerability due to a [[""user-provided value""|""relative:///code_row_19/src/main/java/RedirectApplication.java:20:54:20:77""]].","/code_row_19/src/main/java/RedirectApplication.java","22","20","22","77"
"Cross-site scripting","Writing user input directly to a web page allows for a cross-site scripting vulnerability.","error","Cross-site scripting vulnerability due to a [[""user-provided value""|""relative:///code_row_25/src/main/java/HttpHelloPageServlet.java:7:33:7:51""]].","/code_row_25/src/main/java/HttpHelloPageServlet.java","17","21","17","40"
